created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jun 18 00:27:32 +0000 2023;1670226704642482177;"Presiden Joko Widodo sngt pantas dipenjara krn diduga melakukan berbagai pelanggaran diantaranya merencanakan kecurangan Pemilu 2024 “Paling tdk ada 10 dosa politik Jokowi yg akan dituntut &amp  harus diproses hukum,”kata Sholihin MS 👇😳👉Penyebab Cawe-Cawe❓ https://t.co/Ti3uXyKcwJ";24;153;412;1167;in;1028124533201371136;1670226704642482177;MMargani5;https://twitter.com/MMargani5/status/1670226704642482177
Thu Jun 15 10:40:04 +0000 2023;1669293691461316610;"https://t.co/cOGp7cleJc  𝐀𝐥𝐡𝐚𝐦𝐝𝐮𝐥𝐢𝐥𝐥𝐚𝐡, 𝐤𝐢𝐭𝐚 𝐚𝐩𝐫𝐞𝐬𝐢𝐚𝐬𝐢 𝐩𝐮𝐭𝐮𝐬𝐚𝐧 𝐌𝐊  MK putuskan pemilu tetap sistem proporsional terbuka.";32;295;77;467;in;122804908;1669293691461316610;dennyindrayana;https://twitter.com/dennyindrayana/status/1669293691461316610
Thu Jun 15 07:04:39 +0000 2023;1669239480354742273;"Inilah urgensi mengapa dulu saya bilang : tunggu sampai MK membacakan putusannya. Faktanya : dalam hal permohonan terkait sistem pemilu, terbukti MK memegang “disiplin wilayah” dan “tertib berpikir”. Tidak seperti yang dipergunjingkan oleh aliran bocor2 dan golongan peramal atau…";57;483;110;737;in;38643467;1669239480354742273;anasurbaningrum;https://twitter.com/anasurbaningrum/status/1669239480354742273
Thu Jun 15 06:30:53 +0000 2023;1669230983604998145;"MK Putuskan Sistem Pemilu Proporsional Terbuka, Denny Indrayana: Saya Senang Informasi Saya Keliru https://t.co/BhKrSyAiz3";61;315;368;1964;in;3319260420;1669230983604998145;geloraco;https://twitter.com/geloraco/status/1669230983604998145
Thu Jun 15 06:23:20 +0000 2023;1669229082914217984;"Jelas ya, MK memutuskan sistem pemilu tetap Proporsional TERBUKA  Jadi, tudingan Denny Indrayana bahwa MK akan memutuskan sistem proporsional tertutup adl HOAX  Maka laporan terhadap Denny Indrayana segera diproses oleh POLRI, jangan biarkan PENGADU DOMBA memperkeruh Demokrasi https://t.co/Gog9z3K5BI";33;273;168;639;in;1102461866129776640;1669229082914217984;Miduk17;https://twitter.com/Miduk17/status/1669229082914217984
Thu Jun 15 05:58:01 +0000 2023;1669222711187619840;"Alhamdulillah, hari ini Mahkamah Konstitusi menetapkan Sistem Pemilu Proporsional Terbuka pada Pemilu 2024. Keadilan berpihak pada kedewasaan demokrasi, hak rakyat dlm amanat reformasi. Mari kita terus kawal Pemilu 2024 yang demokratis, jujur &amp  adil. Menuju Perubahan &amp  Perbaikan";27;224;325;1321;in;842986784;1669222711187619840;AgusYudhoyono;https://twitter.com/AgusYudhoyono/status/1669222711187619840
Thu Jun 15 00:03:23 +0000 2023;1669133462878707713;"𝐅𝐎𝐔𝐑 𝐌𝐔𝐒𝐊𝐄𝐓𝐄𝐄𝐑𝐒  Pagi ini, di tengah fokus seluruh mata terarah ke MK, menunggu putusan soal sistem pemilu legislatif, saya ingin berbagi cerita yang lebih ringan, humanis, tapi tidak kalah penting.  Ini soal persahabatan.  Foto yang terlihat adalah saya, Dr. Refly… https://t.co/UdeNZ2HUax";44;380;389;2179;in;122804908;1669133462878707713;dennyindrayana;https://twitter.com/dennyindrayana/status/1669133462878707713
Wed Jun 14 22:47:51 +0000 2023;1669114456193007621;"Kalau memang itu kritik kepada PSI, kami selalu menerima kritik dan saran secara terbuka untuk perbaikan di PSI.  Mohon doa dan dukungannya agar di Pemilu 2024 nanti PSI bisa memperoleh suara lebih banyak dan menjadi partai yang lebih besar.  @psi_id  https://t.co/Wxn6hmodGd";13;207;59;473;in;168082298;1669114456193007621;sigitwid;https://twitter.com/sigitwid/status/1669114456193007621
Wed Jun 14 01:45:19 +0000 2023;1668796728517230592;"Rakyat di ajak People Power ?? 😂😂😂😂😂  Udh 9 taun.. misi nya People Power mulu..  😂😂  Pdhl tahun depan udh pemilu... sabar mbah Amien..  lebih baik laksanakan dulu nazar nya jln kaki Yogya - Jakarta https://t.co/AjPzIO1vMM";37;284;127;505;in;1172395523464028160;1668796728517230592;Gladislagiwoy;https://twitter.com/Gladislagiwoy/status/1668796728517230592
Tue Jun 13 14:04:18 +0000 2023;1668620311489822721;"Dalam diskusi bertajuk "Presiden Jokowi Layak Dimakzulkan" hari ini (13/6) sebagai Narasumber saya kemukakan 3 cara memakzulkan Presiden. 1) Melalui Parlemen 2) Extra parlementer karena terjadi social unrest/kerusuhan sosial akibat people  power). 3) Melalui Pemilu yg demokratis,…";89;864;182;673;in;114697372;1668620311489822721;musniumar;https://twitter.com/musniumar/status/1668620311489822721
Tue Jun 13 04:19:40 +0000 2023;1668473184793001984;"Kebencian menggerogoti tubuhmu   Nyampe ga ya sampai pemilu https://t.co/85YHZNUJpk";61;440;108;485;in;1249004237004009474;1668473184793001984;Gojekmilitan;https://twitter.com/Gojekmilitan/status/1668473184793001984
Tue Jun 13 02:45:12 +0000 2023;1668449410118987776;"2beer! The replies “bocah biru”, “tinta pemilu”, “si biru”, dsb. 🥴🤐  Enak ya jadi mayoritas, gak perlu berempati kalau lagi mengolok-ngolok kepercayaan orang lain ha ha ha ha. https://t.co/ynJqSDbL7Y";97;136;257;3016;in;865777701671415808;1668449410118987776;tubirfess;https://twitter.com/tubirfess/status/1668449410118987776
Mon Jun 12 23:07:35 +0000 2023;1668394647247540224;"Kalau para politisi tiba-tiba pake peci, baju koko dan mengunjungi pesantren artinya pemilu sudah dekat.   Mari kita dukung Dinasti Jokowi. Indonesia Hebat! #eh https://t.co/JnzINS2ymd";46;184;300;973;in;336088756;1668394647247540224;faridgaban;https://twitter.com/faridgaban/status/1668394647247540224
Mon Jun 12 12:22:20 +0000 2023;1668232262167695360;""𝗕𝗢𝗖𝗢𝗥𝗔𝗡" 𝗣𝗨𝗧𝗨𝗦𝗔𝗡 𝗠𝗞  Hari Kamis, MK akan memutuskan sistem pemilu legislatif, apakah tertutup atau terbuka, atau campuran?   Apakah langsung diterapkan, atau ditunda?   Bagaimana pula komposisi hakim dalam putusan tersebut?  Tunggu besok, saya berikan analisis…";49;418;606;2443;in;122804908;1668232262167695360;dennyindrayana;https://twitter.com/dennyindrayana/status/1668232262167695360
Mon Jun 12 07:34:12 +0000 2023;1668159751476367361;"Anies: Pemilu Bukan soal Meneruskan, tapi Siapa Pemimpin 5 Tahun ke Depan  Betul Sekali 👍😊 https://t.co/y8zRvLHY45";14;225;217;736;in;719725925215170561;1668159751476367361;marlina_idha;https://twitter.com/marlina_idha/status/1668159751476367361
Mon Jun 12 06:31:50 +0000 2023;1668144058185973763;"Tak Bisa Beri Sanksi ke Ganjar Meski Terindikasi Langgar Aturan Pemilu, Bawaslu Disentil: Kok Jadi Lemes Begini Ya? https://t.co/0kK0UhsLUj";56;222;572;1558;in;3319260420;1668144058185973763;geloraco;https://twitter.com/geloraco/status/1668144058185973763
Mon Jun 12 03:39:03 +0000 2023;1668100573974138880;"Pengunduran diri massal kader Nasdem Indramayu krena kecewa... Pengunduran diri ketua DPD Nasdem Indramayu beserta puluhan ketua DPC inih bakal berdampak pada suara Pemilu 2024 mendatang.  https://t.co/MiQ7WzDEHr https://t.co/pCXIKToR01";61;215;471;1954;in;55200751;1668100573974138880;WagimanDeep212_;https://twitter.com/WagimanDeep212_/status/1668100573974138880
Mon Jun 12 01:51:32 +0000 2023;1668073519077556225;"Anies: Pemilu Bukan Meneruskan yang Kemarin, tapi Melempengkan Tujuan Republik Indonesia https://t.co/Qeg6v0T8Ym";136;874;694;4156;in;71436318;1668073519077556225;KompasTV;https://twitter.com/KompasTV/status/1668073519077556225
Mon Jun 12 01:08:35 +0000 2023;1668062707281727488;"Anies: Pemilu Bukan untuk Teruskan Program Pemerintahan Sebelumnya, tapi Lempangkan Menuju Tujuan RI #TempoNasional https://t.co/y69u5b56qr";40;319;419;1929;in;18129942;1668062707281727488;tempodotco;https://twitter.com/tempodotco/status/1668062707281727488
Sun Jun 11 10:40:00 +0000 2023;1667844121275535360;"Anies mengatakan pemilu bukan soal meneruskan atau tidak meneruskan program pemimpin sebelumnya. Pemilu soal siapa yang akan jadi pemimpin 5 tahun berikutnya. https://t.co/AZwpzQ53wj";103;850;283;2260;in;69183155;1667844121275535360;detikcom;https://twitter.com/detikcom/status/1667844121275535360
Fri Jun 09 10:46:19 +0000 2023;1667120935122665473;"𝘼𝙬𝙖𝙨 𝙆𝙧𝙞𝙨𝙞𝙨 𝙆𝙤𝙣𝙨𝙩𝙞𝙩𝙪𝙨𝙞 𝙙𝙞 𝘿𝙚𝙥𝙖𝙣 𝙈𝙖𝙩𝙖  Kalau putusan MK soal sistem Pemilu dan MA soal Moeldoko-Gate tidak bijak dan keliru arah, bisa menimbulkan pemilu tertunda, dan krisis konstitusi. Berbahaya bagi kelangsungan hidup bernegara.  Bagaimana… https://t.co/1DQvjWbjoO";42;269;729;1885;in;122804908;1667120935122665473;dennyindrayana;https://twitter.com/dennyindrayana/status/1667120935122665473
Fri Jun 09 05:39:10 +0000 2023;1667043639158276098;"𝗔𝘄𝗮𝘀 𝗞𝗿𝗶𝘀𝗶𝘀 𝗞𝗼𝗻𝘀𝘁𝗶𝘁𝘂𝘀𝗶 𝗱𝗶 𝗗𝗲𝗽𝗮𝗻 𝗠𝗮𝘁𝗮  Kalau putusan MK soal sistem Pemilu dan MA soal Moeldoko-Gate tidak bijak dan keliru arah, bisa menimbulkan pemilu tertunda, dan krisis konstitusi. Berbahaya bagi kelangsungan hidup bernegara.  Bagaimana… https://t.co/iF92VBhXwY";77;569;1252;3073;in;122804908;1667043639158276098;dennyindrayana;https://twitter.com/dennyindrayana/status/1667043639158276098
Fri Jun 09 01:06:54 +0000 2023;1666975122111217664;"Jokowi Cawe-cawe Pemilu, Amien Rais: Mari Kibarkan 'Hayya Alal Jihad!' https://t.co/L9jscTo0Fn";33;221;224;923;in;3319260420;1666975122111217664;geloraco;https://twitter.com/geloraco/status/1666975122111217664
Thu Jun 08 09:13:36 +0000 2023;1666735216545890306;"Bapak gak terima dipanggil Lord. Kami rakyat juga gak terima bapak bilang pengen menunda pemilu. https://t.co/F5OE0tLZTW";74;276;1382;6526;in;1226038913707282433;1666735216545890306;mazzini_gsp;https://twitter.com/mazzini_gsp/status/1666735216545890306
Thu Jun 08 08:43:08 +0000 2023;1666727546673856512;"PDIP sudah 3 kali menang dlm pemilu di era reformasi. 1999 PDIP meraih kemenangan 33,12% (153 kursi di DPR dgn Presiden Ibu Mega (3 thn). 2014 PDIP meraih lagi kemenangan 22,26% (109 kursi di DPR) dan pemilu  2019 meraih kemenangan 19,33% (128 kursi di DPR) dgn Presiden Jokowi,…";51;595;319;1195;in;114697372;1666727546673856512;musniumar;https://twitter.com/musniumar/status/1666727546673856512
Thu Jun 08 04:45:04 +0000 2023;1666667637550759936;"Upaya mengganjal Anies Baswedan agar tidak masuk Capres Pemilu 2024 terus dilakukan.  Saya duga,  memasukkan AHY sebagai bacawapres Ganjar Pranowo merupakan salah satu cara mengganjal Anies dgn  memecah belah koalisi perubahan.  Kalau percaya  hasil survei berbagai lembaga…";61;537;122;602;in;114697372;1666667637550759936;musniumar;https://twitter.com/musniumar/status/1666667637550759936
Wed Jun 07 16:48:55 +0000 2023;1666487412166656001;"Polling Independen. Bukan Pesanan. Jika besok adalah Hari H Pemilu 2024, Siapakah Calon Presiden yang g kamu pilih? #Pilpres2024";104;534;306;396;in;155928815;1666487412166656001;emerson_yuntho;https://twitter.com/emerson_yuntho/status/1666487412166656001
Wed Jun 07 03:02:52 +0000 2023;1666279529093156864;"Nyuwun pangapunten, Bapak Presiden. Mara bahaya itu bentrok massa rakyat seperti di tahun 1998 yang berujung kejatuhan Soeharto. Justru pergantian kekuasaan secara paksa dan berdarah itu yang mau kita hindari, yaitu dengan Pemilu yang bebas dan jurdil, tanpa cawe cawe sampeyan.";53;376;148;483;in;47154167;1666279529093156864;rachlannashidik;https://twitter.com/rachlannashidik/status/1666279529093156864
Wed Jun 07 01:03:03 +0000 2023;1666249378875727874;"Kecurangan Pemilu oleh penguasa sekarang makin kasar dilakukan utk mematikan langkah koalisi pro perubahan. Di antaranya dgn mengubah sistem Pemilu di tengah jalan selain dgn memperlemah Parpol2 koalisi yg dgn tegas dn lantang menyuarakan perubahan dgn mengusung mantan Gubernur…";133;1015;566;1841;in;4326839355;1666249378875727874;BennyHarmanID;https://twitter.com/BennyHarmanID/status/1666249378875727874
Tue Jun 06 06:50:00 +0000 2023;1665974303203139584;"Berupaya Rebut Demokrat Demi Jegal Pencapresan Anies, Demokrat Minta Jokowi Copot Moeldoko  "Pencopotan Moeldoko menjadi bukti mendorong pemilu yang adil. Manuver Moeldoko salah satu alat menjegal bacapres yang diusung bersama Nasdem dan PKS yakni @AniesBaswedan."  Jansen… https://t.co/yhG5qyDOY9";46;330;205;667;in;248199104;1665974303203139584;PDemokrat;https://twitter.com/PDemokrat/status/1665974303203139584
Tue Jun 06 01:08:25 +0000 2023;1665888340732964864;"https://t.co/425kqkwhwQ  𝗣𝗿𝗼𝗳. 𝗠𝗮𝗵𝗳𝘂𝗱, 𝗦𝘂𝗺𝗯𝗲𝗿 𝗞𝗿𝗲𝗱𝗶𝗯𝗲𝗹, 𝗱𝗮𝗻 𝗦𝘂𝗮𝗽 𝗥𝗽 𝟱 𝗧𝗶𝗿𝗶𝗹𝘂𝗻  Berikut penjelasan lebih lengkap obrolan saya dengan Prof. Mahfud soal menolak hukum sebagai alat pemenangan pemilu 2024, penundaan pemilu, dan menjaga…";37;193;735;2285;in;122804908;1665888340732964864;dennyindrayana;https://twitter.com/dennyindrayana/status/1665888340732964864
Sun Jun 04 16:22:00 +0000 2023;1665393473774813184;"PULAU KALIAGE TEMPAT PARA JETSET POLITIK BERCENGKRAMA . . .  Sebuah pulau di kawasan pulau seribu menjadi sorotan setelah Koalisi Perubahan Untuk Persatuan mengadakan pertemuan untuk membahas mengenai kelanjutan langkah politik pencapresan Anies pada Pemilu 2024 mendatang.  Pulau… https://t.co/pZtGIpRn6M";28;155;397;1387;in;1202108075231989760;1665393473774813184;Leonita_Lestari;https://twitter.com/Leonita_Lestari/status/1665393473774813184
Sun Jun 04 11:44:34 +0000 2023;1665323655193313284;"Kata 'Cawe-cawe' Bikin Resah Publik, Demokrat: Jokowi Bisa Manfaatkan Kekuasan untuk Hasil Pemilu yang Diinginkan  "Kata 'cawe-cawe' membuat kekhawatiran publik. Istilah ini bisa memanfaatkan aparatur negara, kekuasaan, daya yang dimiliki untuk mendapatkan hasil pemilu yang… https://t.co/kJkN9ugDjJ";26;323;112;432;in;248199104;1665323655193313284;PDemokrat;https://twitter.com/PDemokrat/status/1665323655193313284
Sun Jun 04 00:14:40 +0000 2023;1665150037347938304;"Rilis Denny Indrayana Memperjuangkan Demokrasi Rakyat Pemilih, Melawan Kriminalisasi  Saya mencermati munculnya beberapa laporan polisi atas informasi yang saya sampaikan terkait akan  dikeluarkannya putusan Mahkamah Konstitusi soal sistem pemilu legislatif apakah proporsional… https://t.co/IDFsRmouWF";109;859;1520;4213;in;122804908;1665150037347938304;dennyindrayana;https://twitter.com/dennyindrayana/status/1665150037347938304
Sat Jun 03 13:59:13 +0000 2023;1664995155496284164;"Penundaan pemilu dan penjegalan Anies Baswedan yg dikemukakan Deny Indrayana bukanlah isapan jempol. Khusus penundaan pemilu, jauh sebelum masalah tsb  mencuat ke publik, saya sdh dapat info mengenai hal tsb. Saya lalu kirim surat ke Pak JK minta waktu. Saya diterima…";85;1079;437;1863;in;114697372;1664995155496284164;musniumar;https://twitter.com/musniumar/status/1664995155496284164
Fri Jun 02 14:25:31 +0000 2023;1664639386028322821;"Saya dilaporkan ke polisi sehubungan dengan cuitan saya dalam twitter perihal putusan MK tentang sistem Pemilu Legislatif beberapa hari yang lalu.   Melalui Kompas TV, salah satu tim kuasa hukum saya dari Indrayana Centre For Government, Constitution, and Society (INTEGRITY) Law… https://t.co/9hYB1jVgTo";68;803;777;2282;in;122804908;1664639386028322821;dennyindrayana;https://twitter.com/dennyindrayana/status/1664639386028322821
Fri Jun 02 10:15:18 +0000 2023;1664576417047412737;"Menuduh orang lain culas padahal si maling @dennyindrayana ini orang yg paling culas!  Ngomong gak pake otak! Tahapan pemilu sudah berjalan. Jokowi udah berulang kali menolak perpanjangan jabatan.  Megawati juga gak akan mau baca surat dari seorang maling! https://t.co/hcVMqCC3fN https://t.co/SgXmmYDHJ3";16;139;207;670;in;1249028224887054339;1664576417047412737;Adi_8002;https://twitter.com/Adi_8002/status/1664576417047412737
Fri Jun 02 09:43:58 +0000 2023;1664568529096691713;"Permisi, izin, ini surat terbuka saya kepada Ibu Megawati Soekarnoputri. Saya khawatir gerakan penundaan pemilu menguat lagi, dan meminta Beliau membantu mencegahnya. Tonton lengkap videonya. https://t.co/StMo52romj";74;270;625;1529;in;122804908;1664568529096691713;dennyindrayana;https://twitter.com/dennyindrayana/status/1664568529096691713
Fri Jun 02 04:56:31 +0000 2023;1664496191646896135;"Saya mendapatkan informasi penting, bahwa Kepolisian telah menerima dan memproses hukumnya... Gimana, udah mirip @dennyindrayana belum?  Cuitanmu Harimaumu  🐱  Denny Indrayana Dipolisikan Buntut Rumor Putusan MK Pemilu Coblos Partai! https://t.co/sKCfnp3dHk";8;107;107;410;in;1180541549643304960;1664496191646896135;DavidWijaya82;https://twitter.com/DavidWijaya82/status/1664496191646896135
Fri Jun 02 04:52:13 +0000 2023;1664495109357047809;"Permisi, izin, ini surat terbuka saya kepada Ibu Megawati Soekarnoputri. Saya khawatir gerakan penundaan pemilu menguat lagi, dan meminta Beliau membantu mencegahnya. https://t.co/aHnWY4gVqo";117;661;1700;4343;in;122804908;1664495109357047809;dennyindrayana;https://twitter.com/dennyindrayana/status/1664495109357047809
Fri Jun 02 02:21:23 +0000 2023;1664457148934545409;"Demi Rakyat Sejahtera, Demokrat: Suara Rakyat di Pemilu 2024 Bisa Ubah Kondisi Bangsa  "Suara rakyat akan mengubah keadaan bangsa. Jika diberikan secara tepat, Indonesia akan bisa keluar dari berbagai kesulitan dan mampu menghadapi tantangan di masa depan. Kalau ini terjadi,… https://t.co/PDTl7MCWdG";21;347;93;514;in;248199104;1664457148934545409;PDemokrat;https://twitter.com/PDemokrat/status/1664457148934545409
Fri Jun 02 00:49:27 +0000 2023;1664434016743993344;"Jabatan publik bukan ladang tambang uang partai politik…parpol yang menugaskan kadernya mencari uang melalui jabatannya harus dihentikan. Korupsi di Indonesia salah satu yg utama berada pada modus ini. Pemilu 2024 harus bisa melahirkan terobosan pemberantasan korupsi ! https://t.co/oEBn4FKoHO";25;196;77;682;in;120968478;1664434016743993344;Fahrihamzah;https://twitter.com/Fahrihamzah/status/1664434016743993344
Thu Jun 01 06:12:19 +0000 2023;1664152878213373955;"BOCORAN PUTUSAN MK  Ini baru "bocoran", malah "bocoran" baru.   Berikut, saya infokan lima macam putusan MK terkait sistem pemilu legislatif, tertutup, terbuka, atau malah campuran?  "Kamu Nanyak?" Lengkapnya tonton habis videonya, supaya tidak gagal paham. https://t.co/lnGImrw0AB";48;174;796;1729;in;122804908;1664152878213373955;dennyindrayana;https://twitter.com/dennyindrayana/status/1664152878213373955
Thu Jun 01 05:55:46 +0000 2023;1664148712724246528;"Siap menuju pemilu 2024 bersama Kim Namjoon🫡 https://t.co/X4FGHrc3NL";255;236;3159;10895;in;1410284423166107648;1664148712724246528;7btsupdates;https://twitter.com/7btsupdates/status/1664148712724246528
Thu Jun 01 02:59:16 +0000 2023;1664104296152190977;"https://t.co/w8A6Ge4w5b  Ini "BOCORAN" Putusan MK Soal Pileg  Mau tahu putusan MK soal Pileg?   Berikut adalah "bocoran" putusan MK soal pemilu legislatif apakah proporsional tertutup atau terbuka. Saya paparkan dalam bentuk power point agar lebih mudah dibaca dan dipahami. Ada…";86;451;1257;3325;in;122804908;1664104296152190977;dennyindrayana;https://twitter.com/dennyindrayana/status/1664104296152190977
Wed May 31 11:16:29 +0000 2023;1663867035506597888;"Apakah sebesar itu kekhawatiran masyarakat atas Pemilu yang LUBER JURDIL?  Apakah @KawalPemilu2019 masih perlu diadakan kembali?";9;123;104;529;in;35167068;1663867035506597888;ainunnajib;https://twitter.com/ainunnajib/status/1663867035506597888
Wed May 31 09:30:26 +0000 2023;1663840350853791749;"Sejak kemarin kami mendengar aspirasi dan kekhawatiran masyarakat terkait Pemilu 2024 yang mungkin tidak netral dan fair. Kami berharap hal itu tidak terjadi, dan Pemilu 2024 tetap berjalan sesuai prinsip demokrasi, jujur, dan adil. Kami yakin semua pihak punya hak yang sama… https://t.co/K1C9pK2EdE";114;834;1628;6586;in;110312278;1663840350853791749;aniesbaswedan;https://twitter.com/aniesbaswedan/status/1663840350853791749
Wed May 31 08:31:59 +0000 2023;1663825638564990976;"Pernyataan Presiden Jokowi bahwa dia tidak akan netral dalam Pemilu 2024 sungguh berbahaya.  Dalih Jokowi bahwa cawe-cawe tersebut demi kepentingan negara dan kesinambungan pembangunan tak dapat dimaklumi.  #KoranTempo https://t.co/ukW1dLpZ7w";157;386;1862;4359;in;20963426;1663825638564990976;korantempo;https://twitter.com/korantempo/status/1663825638564990976
Wed May 31 00:39:02 +0000 2023;1663706616817127425;"PKS soal Jokowi Cawe-cawe di Pemilu 2024: Presiden Panik Melihat Popularitas Anies https://t.co/nUFqZv0eRo";63;565;503;2269;in;71436318;1663706616817127425;KompasTV;https://twitter.com/KompasTV/status/1663706616817127425
Tue May 30 23:14:35 +0000 2023;1663685366195572736;"Secara terbuka Presiden Jokowi mengatakan akan tidak netral dan akan cawe-cawe dalam pemilu mendatang.   Bayangkan itu diikuti dan ditiru oleh para menteri, gubernur, bupati, kapolri, kapolres, kapolsek, dan babinsa.   Sebuah resep untuk hancur-hancuran ini negeri.";63;169;838;1824;in;336088756;1663685366195572736;faridgaban;https://twitter.com/faridgaban/status/1663685366195572736
Tue May 30 13:11:59 +0000 2023;1663533714608107521;"Calon Presiden usungan partai politik Koalisi Perubahan untuk Persatuan, Anies Baswedan merespons pernyataan Presiden Joko Widodo yang menyatakan tidak akan netral di perhelatan Pemilu 2024 mendatang. https://t.co/idxyBH0ubw";24;205;260;1386;in;109149190;1663533714608107521;NasDem;https://twitter.com/NasDem/status/1663533714608107521
Tue May 30 11:59:30 +0000 2023;1663515474020421634;"Anies Sebut Ada yang Khawatir Dijegal, Setelah Jokowi Ngaku Cawe-cawe di Pemilu 2024, Siapa? https://t.co/gZkqkF9KEB  Tanpa Dijegal Pun, Anies Bakal Tumbang Dengan Sendirinya  Menjelang Pilpres 2024 yang kurang lebih tinggal beberapa bulan lagi, bakal calon presiden Indonesia… https://t.co/eu8Lj5U2f8";27;428;81;483;in;821859629034409985;1663515474020421634;KakekHalal;https://twitter.com/KakekHalal/status/1663515474020421634
Tue May 30 01:09:23 +0000 2023;1663351868901441537;"Berikut rilis saya atas pertanyaan beberapa pihak, utamanya rekan media, soal Putusan MK terkait sistem Pemilu Legislatif.  Salam Integritas,  Denny Indrayana https://t.co/rvTiETYs7u";293;1220;2642;6879;in;122804908;1663351868901441537;dennyindrayana;https://twitter.com/dennyindrayana/status/1663351868901441537
Mon May 29 20:03:39 +0000 2023;1663274927204741120;"Bentuk Kotak Suara Pemilu 2024, KPU: Tetap Pakai Karton Tapi Lebih Kuat https://t.co/7ZOzCevbw9";141;661;182;565;in;55507370;1663274927204741120;tvOneNews;https://twitter.com/tvOneNews/status/1663274927204741120
Mon May 29 13:20:08 +0000 2023;1663173378721861634;"Luaar biasa! Coba kita bayangkan apa yg bakal terjadi jika Ketua MK, Ketua MA, Panglima TNI, Jaksa Agung, Ketua KPK, Kepala BIN, dan Kapolri juga dgn menggunakan alasan yg sama ikut cawe2 dlm memenangkan Capres-Cawapres tertentu dlm Pemilu 2024? Itukah maksudnya?#RakyatMonitor# https://t.co/uKvkOCGJY2";179;1375;1447;3139;in;4326839355;1663173378721861634;BennyHarmanID;https://twitter.com/BennyHarmanID/status/1663173378721861634
Mon May 29 12:42:48 +0000 2023;1663163985456435204;"Jokowi menyatakan harus cawe-cawe agar pemilu nanti bisa berjalan secara demokratis. https://t.co/VKTEBEOQHG";83;378;96;301;in;22126902;1663163985456435204;republikaonline;https://twitter.com/republikaonline/status/1663163985456435204
Mon May 29 11:37:38 +0000 2023;1663147582657536000;"Kapolri Dalami Dugaan Kebocoran Putusan MK Terkait Pemilu  Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo, https://t.co/4DihjLHgDu., menegaskan pihaknya akan menindaklanjuti penyelidikan atas dugaan kebocoran putusan Mahkamah Konstitusi (MK) terkait sistem pemilu.   “Sesuai… https://t.co/UQoQqal81k";68;325;299;1187;in;138290629;1663147582657536000;DivHumas_Polri;https://twitter.com/DivHumas_Polri/status/1663147582657536000
Mon May 29 11:34:25 +0000 2023;1663146773425328128;"Erdogan Presiden Republik Turkiye kembali terpilih dalam pemilu yang sangat dramatis karena berbagai lembaga survei melaporkan bahwa Erdogan akan kalah pemilu putaran pertama. Mengapa Erdogan masih bisa menang?  Sila baca berikut berikut ini https://t.co/QqFKRJkgKh";33;220;88;479;in;114697372;1663146773425328128;musniumar;https://twitter.com/musniumar/status/1663146773425328128
Mon May 29 10:34:06 +0000 2023;1663131594595647488;"BREAKING NEWS   Denny Indrayana dilaporkan ke polisi karena dinilai telah membocorkan rahasia negara soal putusan Mahkamah Konstitusi dalam uji materi sistem pemilu.  https://t.co/gq4IXp4HVJ";113;408;301;1165;in;18129942;1663131594595647488;tempodotco;https://twitter.com/tempodotco/status/1663131594595647488
Mon May 29 08:45:29 +0000 2023;1663104261004328961;"https://t.co/4dcK22tkWX  Klik link di atas untuk akses RILIS video saya soal putusan MK dan sistem pemilu 2024.  Informasi soal bagaimana putusan MK terkait Sistem Pileg Terbuka atau Tertutup sudah banyak dibahas di berbagai forum. Diskusi televisi, WA grup dll.";46;348;488;1478;in;122804908;1663104261004328961;dennyindrayana;https://twitter.com/dennyindrayana/status/1663104261004328961
Mon May 29 06:15:53 +0000 2023;1663066613355266049;"Menurut kakak-kakak sistem Pemilu 2024 baiknya Proporsional Terbuka atau Tertutup?   Silahkan jawab dan berikan alasannya di kolom komentar.   #SistemProporsionalTerbuka #TolakProporsionalTertutup #NasDemPilihannya #ItsTimeRestorasiIndonesia https://t.co/ts0lwFgrUe";68;1022;123;817;in;109149190;1663066613355266049;NasDem;https://twitter.com/NasDem/status/1663066613355266049
Mon May 29 03:51:06 +0000 2023;1663030176773722115;"Pak @SBYudhoyono   Mungkin karena anda lupa, maka saya ingatkan kembali bahwa, 4 bulan sebelum Pemilu 2009, ada putusan MK dari sistem pemilu tertutup menjadi terbuka. Tidak ada chaos, anda saat itupun tidak ada masalah dan semuanya berjalan dengan baik. Padahal itu lebih rumit.…";50;331;549;1565;in;1447610310529982467;1663030176773722115;TeddGus;https://twitter.com/TeddGus/status/1663030176773722115
Sun May 28 16:16:27 +0000 2023;1662855361706209280;"Perubahan sistem untuk pemilu tahun 2009 terjadi pasca putusan MK 23 Desember 2008. Pemungutan suaranya terjadi pada 9 April 2009. Pemilu 2009 terbukti berjalan lancar dan tidak ada “chaos” politik. Jadi lebih baik Pak @SBYudhoyono tidak bicara “chaos” terkait dengan pergantian…";145;836;368;1548;in;38643467;1662855361706209280;anasurbaningrum;https://twitter.com/anasurbaningrum/status/1662855361706209280
